Seller ID,Category ID,Number of Ads Posted,Number of Buyers Who Viewed the Ads
25361,5,2,59
35624,3,2,192
76006,4,1,38
4349,10,1,41
62031,7,1,19
8683,13,5,319
95803,5,1,53
2595,8,10,893
83568,4,1,96
36148,6,1,63
4166,2,8,440
17580,2,3,162
88030,5,1,58
88395,6,1,52
122908,6,1,88
113691,4,1,94
110436,7,1,30
26647,14,1,97
50474,6,1,91
100911,5,1,64
17679,7,3,156
49859,6,1,73
85739,5,1,99
30423,3,1,12
40564,5,1,61
119511,7,1,17
104646,6,1,56
119691,11,1,28
81606,4,1,93
67420,4,1,81
15917,4,3,223
48142,10,1,50
31562,7,2,58
28426,4,2,10
60375,4,1,11
85315,6,1,46
103524,5,1,73
38137,7,2,173
85810,5,1,35
81211,4,1,39
64360,5,1,85
103111,3,1,32
106801,6,1,53
54701,1,1,73
120299,6,1,58
65574,5,1,3
22962,10,2,60
33591,8,2,68
19766,7,2,135
52960,4,1,85
52272,13,1,60
31757,6,2,118
113179,2,1,65
22711,7,2,105
113818,6,1,32
39796,10,2,2
119340,3,1,9
66194,5,1,8
18580,7,1,90
30514,7,2,115
87362,4,1,69
3548,4,9,278
104293,7,1,22
2412,6,5,75
53031,1,1,32
78145,9,1,33
57394,13,1,54
43236,7,1,79
23838,4,2,128
84767,5,1,86
70020,3,1,9
111180,11,1,21
97671,6,1,34
43704,5,1,91
36647,1,2,188
40145,10,1,67
12056,7,4,368
98464,2,1,15
13604,6,1,82
109471,5,1,8
30763,7,2,126
14694,11,3,68
50830,7,1,40
48793,1,1,17
100422,4,1,79
33861,10,1,36
14518,4,3,24
94548,7,1,35
80636,11,1,10
92986,13,1,42
5374,5,7,691
75715,2,1,87
34207,13,2,170
4981,7,1,3
43381,2,1,59
78920,1,1,2
91432,13,1,81
121380,7,1,74
7361,10,6,240
28476,7,2,89
55248,6,1,5
90381,13,1,29
70337,5,1,84
34197,10,1,50
20053,7,1,47
59922,5,1,19
63375,5,1,20
109069,7,1,45
26628,7,2,137
54025,2,1,88
91098,5,1,24
14827,3,3,113
54244,7,1,86
11349,10,4,367
44632,1,1,33
99477,5,1,59
107405,1,1,62
36455,10,2,20
75596,7,1,48
6443,6,6,235
6640,2,6,68
73058,5,1,84
121216,1,1,90
117867,11,1,37
8456,7,5,61
89048,7,1,29
12899,4,4,215
105690,2,1,51
111516,10,1,95
55179,3,1,44
98899,4,1,27
12161,11,2,74
112361,5,1,32
34007,2,2,107
32496,7,2,70
12545,4,4,347
13895,2,3,299
42523,2,1,17
71956,2,1,68
64771,7,1,92
72042,5,1,85
84395,2,1,34
101289,8,1,79
117137,3,1,17
118034,8,1,14
79886,4,1,60
13690,8,1,26
101836,4,1,74
81868,4,1,75
87231,4,1,73
18868,3,1,98
2742,6,2,50
57286,9,1,68
27789,6,2,121
10699,8,4,336
30987,4,1,57
44740,12,1,35
22236,3,2,109
88350,5,1,16
32312,5,2,73
47386,5,1,15
90931,6,1,90
107208,5,1,8
19067,3,3,239
41215,2,1,37
97825,11,1,83
39302,4,2,127
42463,11,1,23
41669,6,1,94
95603,6,1,71
54819,14,1,66
113193,7,1,85
95853,3,1,43
109619,7,1,25
63320,1,1,100
32743,7,2,20
86010,1,1,10
3766,6,1,74
12005,4,4,215
52578,7,1,54
36342,6,2,15
109292,5,1,92
113023,5,1,39
47559,5,1,14
76645,4,1,31
27864,11,1,45
45661,11,1,7
13196,6,4,105
46870,5,1,74
19328,5,2,53
46974,5,1,58
102829,10,1,18
33549,5,1,94
9902,11,4,398
45096,2,1,88
85072,3,1,96
66196,5,1,31
111034,4,1,44
9090,2,1,67
29902,10,2,177
34852,7,2,123
17513,11,3,1
11908,4,1,20
32240,11,1,37
116597,4,1,84
12535,5,4,376
625,2,40,3200
31103,1,2,36
43160,4,1,40
65776,4,1,75
92932,11,1,80
14581,4,3,80
77944,11,1,10
49419,3,1,73
65822,4,1,86
13861,2,3,122
48275,7,1,41
32222,5,2,126
12924,10,4,249
80604,10,1,16
81768,4,1,64
102304,5,1,8
4524,7,7,595
68811,6,1,45
84220,8,1,28
62388,13,1,23
27792,8,2,183
1589,2,16,876
59803,1,1,65
69835,10,1,3
2439,10,11,5
67958,7,1,32
67726,2,1,6
41025,5,1,26
37271,7,1,4
9237,7,5,31
6288,7,6,45
71957,12,1,27
105521,8,1,32
54462,1,1,92
102526,5,1,92
12172,6,1,63
110440,1,1,68
37736,13,2,169
102258,5,1,25
83217,11,1,96
15897,4,3,47
18147,7,3,177
12039,7,4,174
17054,7,3,89
112173,3,1,85
29862,6,2,22
2427,4,11,555
18203,7,3,56
104838,11,1,83
52925,11,1,62
105301,5,1,7
85396,5,1,83
77356,13,1,48
45242,3,1,58
89787,12,1,9
40686,13,1,7
59347,10,1,37
75247,5,1,79
49053,8,1,79
48286,1,1,99
102004,6,1,35
48871,3,1,82
74236,7,1,25
120921,5,1,21
68452,6,1,85
38120,1,1,70
18991,5,3,291
89704,8,1,62
91926,1,1,8
95763,2,1,51
81618,10,1,97
28394,7,2,91
8059,3,1,30
37141,7,2,145
117091,5,1,55
120129,1,1,27
73659,7,1,67
48292,1,1,17
13061,7,1,63
5109,5,1,28
7363,7,6,172
9212,8,1,48
21565,4,2,112
26124,10,2,12
120593,12,1,53
116012,5,1,32
22120,7,2,83
39636,5,2,173
105422,5,1,69
118724,6,1,11
6469,13,2,101
82572,6,1,90
65898,9,1,28
47543,1,1,84
34664,1,2,121
4757,11,1,52
72,1,317,2099
49751,13,1,94
116216,4,1,100
109287,7,1,12
49569,6,1,44
39632,3,1,35
3420,1,9,420
64106,7,1,33
32632,4,1,22
81382,10,1,22
47353,5,1,46
94330,10,1,79
52719,5,1,67
23947,11,1,80
96221,4,1,42
64664,5,1,11
30462,13,2,55
52236,7,1,44
2084,7,12,421
44266,2,1,14
94360,11,1,100
60955,4,1,17
120707,1,1,14
2010,5,13,1135
10632,3,1,43
31543,7,2,87
35386,5,2,197
93915,1,1,62
117069,10,1,65
115698,4,1,64
38911,2,1,40
63171,5,1,15
48413,5,1,100
10359,3,1,96
81128,9,1,46
67035,12,1,27
65025,2,1,6
117863,2,1,19
82200,7,1,85
33243,2,2,41
75380,3,1,41
4796,4,7,499
56459,4,1,55
671,4,19,669
60675,2,1,60
48657,2,1,24
107622,3,1,9
99455,1,1,6
12629,8,1,90
74418,2,1,24
110240,5,1,62
63416,5,1,84
68798,5,1,55
67535,4,1,58
35661,7,1,69
79774,4,1,57
32998,3,1,93
69210,4,1,79
92063,4,1,60
17421,13,3,88
39368,10,2,180
12478,6,2,36
2660,11,1,9
80053,6,1,79
11220,8,1,29
87562,6,1,87
13865,8,3,182
61852,3,1,57
48491,5,1,24
17051,5,1,65
79815,5,1,17
10102,4,4,146
23458,6,2,155
67047,13,1,66
4560,2,6,563
77016,5,1,80
50110,3,1,97
108083,5,1,93
38191,11,2,101
4321,4,1,70
72836,2,1,85
113046,2,1,57
73795,5,1,74
43860,4,1,62
113405,8,1,5
4716,2,7,267
45784,2,1,78
878,1,28,979
66287,7,1,48
31634,13,2,163
61193,6,1,18
102647,2,1,75
22747,5,2,142
13506,2,4,389
77928,11,1,34
52429,5,1,42
76441,10,1,76
58464,8,1,32
66412,6,1,30
96883,4,1,17
73439,2,1,3
24426,5,2,191
118981,4,1,12
70864,1,1,75
68653,9,1,56
35990,7,2,141
19383,7,1,71
13284,1,1,89
1130,4,22,730
54722,4,1,74
23886,7,2,10
37247,8,1,1
62482,10,1,53
20644,5,1,42
2775,2,10,879
67684,5,1,27
26655,5,2,182
32868,7,2,88
93498,11,1,42
62929,6,1,55
39224,7,2,172
77968,5,1,72
4361,2,5,345
11069,4,1,74
85379,6,1,59
15902,1,3,123
44164,5,1,26
10786,11,4,365
18047,1,3,60
61429,11,1,36
122932,5,1,6
74653,5,1,89
30582,8,2,87
20352,4,1,95
39299,7,2,58
29794,4,2,90
47668,6,1,44
35648,4,2,36
36120,2,1,25
17929,7,3,28
67722,2,1,62
98369,3,1,58
109188,13,1,27
82291,2,1,28
67048,3,1,42
5435,8,7,508
49984,7,1,58
32879,4,2,104
114990,4,1,19
48415,1,1,98
73178,4,1,61
80458,7,1,16
95716,3,1,1
50801,7,1,77
48427,4,1,43
58436,13,1,50
9145,7,1,42
92908,13,1,31
10165,4,4,143
49474,10,1,41
14392,2,3,218
59815,4,1,73
34945,6,2,174
10948,4,4,114
25634,5,2,114
21497,4,2,184
95030,3,1,93
91061,4,1,4
108056,5,1,63
3153,2,10,567
112020,8,1,42
50825,4,1,77
87776,7,1,59
58612,5,1,54
12606,6,4,37
104410,11,1,78
24257,13,1,50
40438,13,1,77
42701,6,1,39
111042,3,1,70
57117,7,1,94
35795,14,1,44
18748,7,3,121
78421,7,1,32
8528,2,5,162
121548,2,1,87
75402,7,1,41
22144,10,2,149
38965,4,2,25
42419,4,1,37
18983,13,3,41
107288,12,1,12
16950,11,3,144
108591,4,1,27
82983,7,1,64
102388,7,1,51
116243,4,1,70
13911,6,3,81
86948,4,1,19
104038,4,1,89
18532,10,1,26
8016,5,3,162
119262,7,1,65
72009,4,1,4
27066,11,2,143
86214,7,1,27
117787,1,1,56
4490,8,7,425
23695,4,2,109
112385,11,1,44
28488,1,2,192
8462,3,2,21
95865,4,1,98
109984,8,1,26
45277,11,1,9
850,2,29,2116
122713,1,1,46
106941,7,1,32
80645,5,1,10
29389,1,2,13
81891,1,1,32
92082,3,1,65
50584,6,1,45
115608,4,1,39
29885,8,2,156
33657,6,2,68
21568,5,2,54
63850,13,1,20
105810,3,1,24
49602,5,1,70
61613,13,1,13
19678,5,3,117
81945,2,1,12
75913,5,1,17
42581,1,1,77
795,11,1,67
67372,3,1,21
81541,1,1,28
7504,4,5,213
64046,3,1,63
45239,1,1,11
38605,11,2,81
41239,1,1,42
90007,3,1,52
93560,1,1,45
88702,4,1,37
109035,9,1,31
7292,6,1,70
28471,7,2,70
81166,4,1,17
29942,10,2,166
99032,11,1,23
64533,7,1,64
95885,1,1,82
63871,3,1,87
38455,7,2,153
89201,4,1,38
23761,5,1,10
89923,13,1,59
68864,4,1,25
26035,3,2,37
19489,6,2,90
49342,5,1,45
88692,5,1,99
29191,8,2,187
4595,4,7,151
45945,11,1,18
8776,7,5,344
1314,8,9,667
44859,7,1,65
52580,1,1,42
17798,7,3,1
7267,4,1,13
30992,1,2,180
5445,12,7,569
27124,7,2,13
71883,3,1,5
19727,4,3,158
46254,5,1,72
62393,6,1,64
42808,2,1,27
16691,6,3,151
69112,4,1,20
100752,11,1,48
110660,4,1,71
16775,4,3,45
108171,5,1,68
106541,13,1,15
5049,3,3,187
83708,5,1,73
314,1,80,4460
62067,5,1,91
60479,1,1,62
19614,4,2,122
3200,2,10,233
72244,2,1,72
83825,5,1,61
51717,4,1,69
102335,2,1,17
83184,5,1,27
4094,1,1,10
92474,5,1,97
39652,8,1,82
76319,11,1,99
94200,6,1,94
64445,2,1,28
18506,5,3,41
22648,11,2,154
49286,4,1,58
1852,2,14,341
16404,11,1,39
51246,7,1,25
68354,5,1,100
68738,4,1,74
92385,1,1,73
37119,7,2,81
62280,13,1,90
99365,1,1,43
64348,4,1,12
2679,7,1,90
77019,10,1,75
92418,3,1,29
60647,1,1,48
25479,4,2,51
117892,1,1,18
50438,6,1,18
51120,7,1,31
65140,4,1,93
2384,2,11,955
82883,1,1,48
36687,4,2,43
52557,10,1,70
27417,5,2,17
8988,13,2,187
100218,5,1,33
36468,3,1,36
90797,5,1,12
34044,7,2,141
2235,3,11,82
69139,4,1,42
16659,5,3,30
4982,7,1,85
61711,7,1,55
3793,1,8,269
30852,6,1,97
107244,10,1,98
113947,5,1,65
111418,10,1,53
20615,7,3,167
62929,2,1,43
38156,11,2,39
16656,7,3,59
66266,11,1,81
32894,13,1,17
33461,4,2,185
82232,1,1,28
51141,5,1,30
34359,5,2,35
38129,6,1,22
3589,4,9,292
12888,5,2,180
14199,4,3,202
85607,5,1,53
65381,4,1,66
30319,3,2,89
90546,6,1,39
95182,3,1,99
43137,1,1,36
48530,1,1,2
39237,11,1,30
41598,5,1,75
45875,7,1,99
62641,3,1,35
48728,6,1,91
104581,5,1,41
28084,13,2,63
7161,7,1,47
29417,5,2,124
94836,6,1,3
80205,3,1,26
66122,1,1,72
42264,5,1,15
16281,4,3,38
42759,1,1,70
47953,8,1,6
23738,10,1,25
43785,12,1,63
20721,3,1,13
102449,2,1,54
2977,11,1,60
102823,11,1,31
126,1,187,2711
120454,5,1,7
43916,10,1,85
104599,6,1,59
66601,1,1,69
104665,8,1,86
79658,7,1,16
11708,7,4,238
26763,11,1,78
12276,6,1,6
112393,7,1,5
74709,8,1,92
10040,7,4,336
36910,5,1,22
2021,6,6,419
115645,13,1,40
58235,5,1,4
11879,6,1,61
26075,12,1,93
118791,4,1,75
8651,6,1,4
44368,2,1,83
107959,5,1,58
46805,7,1,16
97507,3,1,82
21650,13,2,45
15055,4,3,104
1440,1,17,149
95857,3,1,41
59814,4,1,67
122439,5,1,49
48122,4,1,61
112515,5,1,12
48815,7,1,86
41295,12,1,55
83341,14,1,88
53755,4,1,75
98302,13,1,46
62108,7,1,14
15225,11,3,59
28127,13,2,58
5708,5,6,402
13749,7,3,28
67576,8,1,88
87984,5,1,29
78107,1,1,83
22834,1,2,47
103820,3,1,75
80373,5,1,41
34016,2,1,15
70266,2,1,21
80750,2,1,75
9885,13,4,232
5201,8,7,514
29489,1,2,167
19024,4,3,193
22088,11,1,99
15476,13,3,198
30031,4,2,180
59020,5,1,20
8046,4,1,39
24395,11,1,74
69196,4,1,15
15930,13,3,41
20167,1,3,127
27164,8,1,98
90995,4,1,36
40052,10,1,9
28581,2,1,2
40696,7,1,68
497,1,50,923
7034,4,6,293
9395,13,5,238
16721,10,3,66
74739,6,1,34
109493,12,1,49
49597,2,1,49
105568,3,1,33
50124,3,1,87
111743,4,1,38
62258,6,1,78
82761,5,1,100
13851,2,3,234
4046,2,1,60
65306,5,1,50
51982,1,1,73
4476,8,1,80
92313,5,1,28
89732,5,1,43
104890,2,1,75
48145,4,1,57
85314,1,1,45
41252,7,1,18
20928,5,3,87
91994,5,1,8
89047,11,1,20
60114,5,1,62
37554,12,2,50
28395,2,1,100
107625,3,1,48
102237,5,1,46
75327,5,1,16
88094,5,1,85
33776,11,1,32
41480,5,1,11
35328,4,1,79
65228,5,1,18
91631,13,1,86
58787,7,1,34
2163,9,1,44
121780,4,1,77
45414,2,1,21
8594,11,1,50
69252,2,1,40
55526,6,1,80
30296,1,2,96
103440,2,1,70
44590,3,1,48
79953,10,1,77
14690,14,3,223
37816,1,2,191
14752,5,3,237
1764,2,7,559
85361,7,1,60
354,6,8,91
57279,2,1,6
28094,7,2,4
92829,13,1,28
30545,7,2,43
84219,5,1,11
98823,11,1,9
43140,4,1,25
65974,1,1,48
69911,5,1,100
52694,4,1,31
97156,6,1,40
12857,1,1,95
94541,3,1,42
39495,7,2,137
91699,10,1,14
114003,5,1,11
80809,3,1,93
37113,13,2,17
92273,4,1,64
72909,2,1,11
113958,1,1,36
112503,9,1,67
45777,4,1,7
81524,5,1,62
76296,5,1,55
20767,5,3,162
19357,1,3,147
89326,7,1,23
36030,7,2,96
110025,8,1,39
81737,6,1,79
13802,4,3,214
113520,4,1,50
84037,6,1,99
62398,11,1,94
33053,7,2,136
22968,6,1,88
21703,6,2,78
74878,13,1,44
8100,5,1,82
19150,11,3,260
44907,4,1,29
103824,5,1,30
113237,5,1,57
64117,2,1,70
3612,7,9,701
10088,7,1,81
11516,10,4,254
87482,5,1,96
9429,2,1,56
107896,1,1,20
16315,2,3,136
47053,2,1,26
46637,5,1,89
74239,2,1,99
109305,10,1,57
28352,11,2,73
110775,8,1,3
90433,14,1,66
72403,5,1,44
25115,3,1,57
68962,7,1,41
95604,10,1,48
42350,4,1,8
33711,4,2,69
55653,5,1,46
29169,2,2,94
61483,8,1,28
5493,7,1,92
65213,6,1,41
45184,5,1,84
73491,5,1,40
13958,7,1,65
61919,7,1,34
22928,7,1,73
109194,5,1,35
100296,5,1,1
6235,2,3,48
9520,1,3,217
66131,5,1,72
64356,7,1,83
74887,1,1,52
121445,5,1,50
17708,5,3,151
65363,4,1,73
71415,7,1,75
59224,7,1,63
16366,5,2,191
8842,6,2,57
20745,2,3,89
4536,4,1,62
12741,3,1,44
56491,5,1,75
26196,5,2,184
24569,10,2,175
4802,4,7,310
49893,5,1,43
11994,4,4,344
8979,1,1,38
109825,2,1,73
19849,9,3,284
38468,6,1,66
65642,7,1,3
27338,7,1,15
40621,5,1,31
119275,5,1,50
33277,11,2,55
88160,10,1,30
11031,6,1,4
65157,1,1,37
99447,4,1,14
91015,13,1,4
36608,4,2,65
66644,5,1,1
89376,6,1,63
100089,3,1,36
56126,10,1,16
59206,5,1,97
22267,11,2,83
105285,1,1,33
9927,6,2,120
120853,1,1,14
114927,1,1,15
50494,4,1,82
16334,2,3,28
71373,5,1,69
19649,4,2,27
56754,13,1,67
11614,3,1,10
43608,13,1,46
21227,7,3,202
56380,1,1,95
58713,2,1,39
79896,5,1,73
113615,7,1,60
51565,5,1,62
17242,13,1,64
92180,1,1,58
31197,7,2,148
39858,7,2,30
5014,7,7,442
1697,3,1,50
5881,10,3,186
75206,11,1,32
92666,5,1,50
54,1,388,13669
10777,7,4,101
67021,4,1,87
70350,7,1,3
21372,4,2,56
6560,3,1,91
88230,7,1,2
33293,7,2,185
52659,5,1,8
118740,3,1,5
61273,6,1,8
37621,5,2,53
41343,5,1,78
32988,3,1,56
77075,5,1,46
50440,1,1,61
84915,2,1,30
1631,12,15,1385
99430,5,1,50
49040,6,1,46
106268,11,1,35
98145,5,1,82
15847,10,2,47
52618,1,1,83
92406,2,1,67
59807,10,1,84
10247,8,4,295
10819,4,4,376
17950,7,3,163
95257,5,1,67
91952,5,1,8
48220,5,1,29
61657,7,1,74
118969,4,1,18
50287,3,1,75
24030,13,2,73
45430,4,1,92
37610,3,2,181
94499,3,1,33
24483,6,1,49
107570,2,1,14
65663,10,1,18
30383,5,2,198
88980,2,1,76
63146,7,1,86
34976,1,2,44
107075,7,1,95
21935,4,2,7
68340,2,1,62
104341,6,1,28
21032,7,3,139
2179,7,1,89
88340,10,1,99
90983,4,1,19
94002,3,1,6
93671,8,1,71
44647,6,1,62
77745,3,1,23
44759,7,1,27
95766,6,1,40
27653,1,1,14
7801,2,1,31
15295,11,3,43
69389,1,1,14
76097,4,1,40
103977,6,1,34
16079,4,3,73
103970,1,1,51
47926,8,1,74
39439,11,1,95
61679,2,1,10
469,1,53,4396
43821,6,1,13
5138,1,7,254
18164,8,1,10
9566,11,5,35
75499,3,1,47
87683,4,1,79
25526,5,2,140
95882,5,1,93
15340,3,3,207
94525,7,1,38
15505,4,3,270
68217,4,1,13
89953,9,1,34
77593,6,1,33
74871,2,1,16
117095,1,1,37
65369,1,1,81
67141,4,1,17
67914,2,1,54
77437,13,1,43
72369,8,1,69
39283,5,2,7
30784,5,2,58
77344,13,1,13
51869,2,1,66
84851,1,1,10
35764,6,1,65
33865,5,2,72
27717,7,2,155
80628,5,1,20
70844,1,1,63
51529,2,1,53
60155,2,1,75
39803,7,2,142
39365,8,2,135
37943,13,2,114
37087,5,2,61
65899,4,1,13
76587,7,1,93
29846,1,2,1
7065,11,6,299
15432,7,3,141
108467,5,1,94
50605,2,1,67
7585,4,5,278
21989,6,2,3
17241,3,1,48
108175,5,1,93
88690,7,1,40
93179,1,1,21
43228,8,1,15
17106,7,3,72
79619,4,1,30
44030,3,1,93
53312,9,1,66
72171,1,1,87
46718,5,1,93
54724,1,1,84
65379,3,1,36
115156,4,1,19
24637,7,2,73
35482,7,2,77
41674,8,1,13
752,5,5,318
50585,4,1,72
36239,1,2,94
72151,6,1,16
4220,7,8,772
88644,4,1,35
112634,11,1,10
1449,13,17,368
16349,6,1,2
122045,10,1,64
33317,6,2,124
4555,11,6,385
60971,1,1,79
113391,5,1,66
116897,5,1,12
93084,3,1,91
85489,11,1,2
12660,12,1,8
61127,1,1,63
14700,4,3,88
12444,13,2,191
100883,3,1,78
2657,2,7,128
110714,1,1,11
101464,13,1,1
19933,2,3,9
82401,7,1,97
80906,3,1,7
58060,5,1,97
82039,5,1,68
84038,11,1,76
98742,9,1,63
50614,11,1,37
42785,11,1,99
102765,3,1,33
15351,6,1,31
23008,12,2,117
107283,3,1,90
74675,7,1,83
91560,5,1,64
34232,7,1,72
38755,3,1,73
90182,10,1,66
73112,7,1,75
68586,4,1,68
72076,4,1,56
68921,1,1,78
47915,1,1,21
109331,4,1,99
89355,5,1,67
3065,4,10,687
35392,8,2,105
7950,13,2,17
90785,11,1,20
15568,4,3,74
32087,4,2,53
62513,1,1,88
14891,4,3,72
105623,10,1,32
49156,7,1,75
23075,4,2,189
17185,11,1,89
66605,8,1,37
97732,7,1,31
1723,3,4,219
11270,3,4,231
84067,8,1,7
7813,2,5,259
39735,3,2,63
91036,4,1,51
41624,4,1,21
5433,11,7,536
34410,5,2,97
118037,1,1,23
60190,5,1,82
87387,2,1,21
111753,4,1,66
42186,1,1,75
44371,3,1,87
107898,11,1,78
21980,2,2,39
36558,11,1,22
3805,13,1,13
33245,7,2,119
101877,7,1,83
105831,1,1,2
34350,5,1,15
89916,4,1,74
83063,1,1,67
61036,4,1,3
13485,4,4,45
51597,3,1,56
117011,5,1,4
34695,11,2,53
104306,6,1,96
95585,4,1,4
19030,8,3,156
120040,4,1,3
121388,1,1,37
63372,1,1,35
109736,5,1,81
100013,2,1,47
116309,7,1,30
117813,11,1,39
89855,5,1,44
88740,3,1,76
35466,13,1,69
21486,5,2,76
50252,13,1,78
80867,5,1,51
11823,6,1,49
33339,6,2,103
12217,11,4,181
109122,4,1,43
74767,6,1,26
3448,8,3,23
92722,1,1,30
819,2,30,88
31899,11,1,12
5136,5,7,38
83033,12,1,29
88928,4,1,61
24448,4,2,3
65743,1,1,20
46415,6,1,47
87188,4,1,82
14621,10,1,39
42433,1,1,44
2560,13,10,980
83540,5,1,84
75745,8,1,72
105962,7,1,41
117623,5,1,78
30482,8,2,34
85526,10,1,40
90495,5,1,57
29666,11,1,12
10387,4,4,96
16090,7,3,131
91588,2,1,76
123255,7,1,82
96431,7,1,59
91617,5,1,83
13608,11,1,88
35712,2,2,153
65784,4,1,80
110220,5,1,36
43952,5,1,60
97642,5,1,27
83461,11,1,24
35144,13,2,133
108702,5,1,77
31672,4,1,67
89801,5,1,22
67813,5,1,35
96712,10,1,58
81604,1,1,12
31451,1,2,175
43773,11,1,41
1164,7,6,61
71886,1,1,87
6650,7,6,181
28499,11,1,77
56671,2,1,29
69288,4,1,79
98583,11,1,98
92726,7,1,50
9028,7,5,409
41882,10,1,38
36160,3,1,86
22004,8,2,181
67680,4,1,15
74104,7,1,74
19726,2,1,63
20081,11,3,86
14779,5,2,10
14049,7,1,87
16529,5,3,210
112958,9,1,24
34977,6,2,35
83485,7,1,30
13022,8,4,65
49834,11,1,75
13266,2,4,357
76769,5,1,39
113799,1,1,62
43865,7,1,55
82236,4,1,99
22424,4,1,1
113362,1,1,29
4374,4,2,149
4494,7,7,563
8480,3,5,49
93988,1,1,12
51909,5,1,90
25266,7,2,50
51583,6,1,82
64139,4,1,97
66560,4,1,27
25443,5,2,154
26524,11,1,100
46259,3,1,58
38582,3,2,69
8737,5,5,228
119957,5,1,60
66233,13,1,84
30708,5,2,12
95943,5,1,96
12326,5,4,68
19831,5,1,66
34685,1,2,92
37295,7,2,129
70458,5,1,14
22432,7,2,58
3031,4,1,7
114961,5,1,43
56895,4,1,97
97261,5,1,57
38927,5,1,100
34675,11,1,58
15485,13,1,31
110941,5,1,82
7878,7,5,9
27717,11,1,96
49177,1,1,38
106442,2,1,11
38289,5,2,118
16722,3,3,87
55354,4,1,7
76040,2,1,73
22786,7,2,182
18688,10,3,258
11857,7,4,380
2507,6,6,439
97857,9,1,79
44276,4,1,92
35946,5,2,96
105429,11,1,36
2456,6,6,168
18335,7,3,277
40714,4,1,69
112950,2,1,14
119793,5,1,57
33400,2,1,19
100731,5,1,82
76150,4,1,30
29541,11,1,87
23877,5,2,133
48758,5,1,17
28086,3,1,40
19505,5,1,19
70497,8,1,80
81462,5,1,59
2564,2,10,666
8815,4,1,56
2055,4,12,715
34563,4,2,59
106302,5,1,41
71577,4,1,56
37952,1,2,56
35322,7,1,23
40631,10,1,87
97740,3,1,87
42887,1,1,78
15285,7,2,150
54982,5,1,52
91261,4,1,42
50883,3,1,34
35936,7,2,26
42272,6,1,89
26148,2,2,74
62428,3,1,40
25027,11,1,62
2631,8,2,18
98604,13,1,72
43564,5,1,46
114971,1,1,62
12742,11,4,99
82055,7,1,37
51670,4,1,18
67796,1,1,46
102488,5,1,79
83013,4,1,24
7025,7,6,133
106445,4,1,94
108890,1,1,34
20685,6,3,22
4476,13,1,65
42995,4,1,64
56684,7,1,87
10324,11,4,223
8930,3,1,95
18360,4,1,59
30864,3,1,89
29690,10,2,113
120624,2,1,83
121666,4,1,24
30427,13,1,57
116733,5,1,98
42092,4,1,6
6686,5,1,10
117728,7,1,18
71047,4,1,24
119290,4,1,78
72982,8,1,38
78848,5,1,31
12522,4,4,347
40980,1,1,53
19681,8,3,101
100415,3,1,75
3738,7,9,10
15120,8,1,44
11428,6,4,283
54877,6,1,71
111822,7,1,95
35239,8,1,69
121105,7,1,89
58504,5,1,98
5725,2,1,77
34725,11,2,143
102434,4,1,83
1262,4,1,37
93382,6,1,40
75140,11,1,81
78273,1,1,94
120113,11,1,86
90349,5,1,90
10085,3,4,50
46912,11,1,23
8442,4,1,34
43504,5,1,81
61904,6,1,9
12871,2,4,51
44836,7,1,100
9205,6,5,439
110723,13,1,23
70408,5,1,58
22994,11,2,40
49265,1,1,6
110647,1,1,8
101975,7,1,56
32521,5,1,90
30864,7,2,145
87548,3,1,100
90649,5,1,70
28918,4,2,53
23058,3,2,67
33855,5,2,118
3470,7,9,772
15163,4,1,88
56974,4,1,22
104131,5,1,62
69800,7,1,47
15798,4,3,292
57663,3,1,88
18075,4,3,83
58688,3,1,96
90881,6,1,34
20770,6,1,70
39486,5,2,131
5979,12,6,353
102700,10,1,88
55444,3,1,29
109169,5,1,54
53984,11,1,38
44427,1,1,94
103714,1,1,25
53567,1,1,15
941,5,27,2413
5267,2,7,450
109556,5,1,53
5731,7,6,50
56501,2,1,16
94027,3,1,100
73127,1,1,21
103572,11,1,91
70798,3,1,58
73975,5,1,18
114873,5,1,21
79724,5,1,45
59218,13,1,53
118119,3,1,77
77001,10,1,85
116813,3,1,68
38523,5,1,17
24029,7,2,90
34836,4,2,149
85731,3,1,33
79695,8,1,52
23104,4,2,20
109692,11,1,98
35818,13,2,134
51559,1,1,39
31967,8,2,189
103450,1,1,61
39475,4,2,17
110263,5,1,4
115967,7,1,46
79845,7,1,71
66680,4,1,91
10047,7,1,64
64401,4,1,12
106675,4,1,75
796,5,11,263
2744,3,10,760
118483,10,1,16
106025,5,1,26
110984,2,1,97
100845,7,1,34
35773,4,2,15
122798,5,1,71
85503,10,1,85
118162,5,1,46
119869,1,1,32
1887,5,1,94
27159,8,2,78
72851,10,1,70
49596,2,1,45
34501,8,2,133
50592,1,1,98
119791,7,1,46
62244,11,1,73
52023,3,1,18
95884,7,1,80
102684,7,1,15
39118,4,2,24
1481,4,17,710
53616,4,1,17
24574,2,1,69
43384,7,1,61
5434,4,7,339
122037,4,1,26
64398,10,1,88
32396,5,2,71
18506,8,1,51
105372,8,1,51
78250,1,1,27
109220,4,1,33
10180,8,1,49
115003,10,1,96
60057,10,1,74
81282,5,1,25
57398,1,1,51
295,4,85,4669
95625,4,1,75
70379,4,1,30
2411,1,11,707
56012,2,1,52
74381,4,1,65
6578,7,6,398
31020,2,2,98
66208,4,1,47
93025,10,1,35
